seed_id,text,label,original_label,sarcasm_flag,canonical_lead,source_partition
seed_01931,yeahhhh sure 😂 totallyyyyy helpful,Negative,Sarcastic,1,yeahh,generation_seed
seed_01932,lowkey this is awesome ❤️,Positive,Positive,0,lowkey,generation_seed
seed_01934,highkeyyyyy this is sloid 🤩,Positive,Positive,0,highkey,generation_seed
seed_01935,highkey this is worst 😤,Negative,Negative,0,highkey,generation_seed
seed_01937,just perfecttttt 🙄 totally helpful,Negative,Sarcastic,1,just,generation_seed
seed_01938,idk this is bad 💔,Negative,Negative,0,idk,generation_seed
seed_01940,graettttt job 😒 totally helpful,Negative,Sarcastic,1,graett,generation_seed
seed_01941,lol this is pathetci 😤,Negative,Negative,0,lol,generation_seed
seed_01942,tbh this is pathetci 😠,Negative,Negative,0,tbh,generation_seed
seed_01943,higheky it was standard 🫤,Neutral,Neutral,0,higheky,generation_seed
seed_01944,ngl it was fineeeee 🙂,Neutral,Neutral,0,ngl,generation_seed
seed_01945,lol this is greatttt 😁,Positive,Positive,0,lol,generation_seed
seed_01946,love thatttt for me 😂 totally helpful,Negative,Sarcastic,1,love,generation_seed
seed_01947,bro this is awesomeeeee 🤩,Positive,Positive,0,bro,generation_seed
seed_01948,fr thisssss is lit 😄,Positive,Positive,0,fr,generation_seed
seed_01953,wow amazing 🙃 ottally helpfulllll,Negative,Sarcastic,1,wow,generation_seed
seed_01956,lol this is soliddddd 🥳,Positive,Positive,0,lol,generation_seed
seed_01957,fr this is trash 😞,Negative,Negative,0,fr,generation_seed
seed_01958,love thattt for me 🙄 totallyyyyy helpful,Negative,Sarcastic,1,love,generation_seed
seed_01959,great job 👏 totallyyy helpful,Negative,Sarcastic,1,great,generation_seed
seed_01961,highkey this is solid ✨,Positive,Positive,0,highkey,generation_seed
seed_01963,best ever 👏 totally helpfulllll,Negative,Sarcastic,1,best,generation_seed
seed_01964,omg this is trashhhhh 😞,Negative,Negative,0,omg,generation_seed
seed_01965,bro this is worst 😒,Negative,Negative,0,bro,generation_seed
seed_01966,yeah sure 😏 totally hlepful,Negative,Sarcastic,1,yeah,generation_seed
seed_01968,bro this is perfect 🤩,Positive,Positive,0,bro,generation_seed
seed_01969,omg this is awesome 😄,Positive,Positive,0,omg,generation_seed
seed_01971,ngl thissss is perfect 😄,Positive,Positive,0,ngl,generation_seed
seed_01972,love that for me 😒 ttoally helpful,Negative,Sarcastic,1,love,generation_seed
seed_01973,fr this is awful 😡,Negative,Negative,0,fr,generation_seed
seed_01978,highkey this is maazing 😍,Positive,Positive,0,highkey,generation_seed
seed_01979,justtt perfect 👏 totally helpfullll,Negative,Sarcastic,1,justt,generation_seed
seed_01980,great job 😏 totally helpfulllll,Negative,Sarcastic,1,great,generation_seed
seed_01981,omg this is solid 🥳,Positive,Positive,0,omg,generation_seed
seed_01984,idk thissss is amazinggg 😄,Positive,Positive,0,idk,generation_seed
seed_01986,lowkey this is trashhh 😞,Negative,Negative,0,lowkey,generation_seed
seed_01987,best ever 😂 totallyyy helpful,Negative,Sarcastic,1,best,generation_seed
seed_01988,besttt evrerrr 👏 totlaly helpful,Negative,Sarcastic,1,bestt,generation_seed
seed_01989,bro this is terrilbe 😡,Negative,Negative,0,bro,generation_seed
seed_01990,highkey this is amazing ❤️,Positive,Positive,0,highkey,generation_seed
seed_01992,highkeyyy thisssss is amazign 🤩,Positive,Positive,0,highkey,generation_seed
seed_01994,loveeeee that for me 🙃 totallyyy helpful,Negative,Sarcastic,1,lovee,generation_seed
seed_01995,omg this is trashhhh 😒,Negative,Negative,0,omg,generation_seed
seed_01996,bro thisssss is amazinggg 🔥,Positive,Positive,0,bro,generation_seed
seed_01998,lol this is awful 😞,Negative,Negative,0,lol,generation_seed
seed_01999,highkeyyy it was okayyyyy 😐,Neutral,Neutral,0,highkey,generation_seed
seed_02000,bro this is fantatsic 😍,Positive,Positive,0,bro,generation_seed
